DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
3479.5,0.165,2.175,16.89,91.591,4.461,8.578
3479.6,0.166,2.172,16.704,93.015,4.448,8.578
3479.7,0.166,2.171,15.612,94.476,4.466,8.578
3479.8,0.165,2.169,15.447,94.895,4.49,8.578
3479.9,0.165,2.168,15.393,93.003,4.499,8.578
3480.0,0.164,2.168,16.272,90.103,4.495,8.578
3480.1,0.163,2.17,16.756,90.007,4.492,8.578
3480.2,0.162,2.174,15.997,91.188,4.506,8.578
3480.3,0.163,2.178,16.215,91.387,4.533,8.578
3480.4,0.165,2.18,15.958,91.589,4.559,8.578
3480.5,0.164,2.18,15.89,92.191,4.571,8.594
3480.6,0.168,2.178,15.824,91.382,4.56,8.594
3480.7,0.165,2.175,14.703,89.616,4.537,8.625
3480.8,0.168,2.173,14.836,89.228,4.523,8.578
3480.9,0.165,2.172,14.814,87.721,4.534,8.625
3481.0,0.168,2.174,15.955,86.713,4.567,8.609
3481.1,0.169,2.175,16.349,85.898,4.593,8.578
3481.2,0.17,2.176,16.824,85.019,4.59,8.578
3481.3,0.172,2.176,18.144,86.62,4.555,8.578
3481.4,0.172,2.174,18.585,86.083,4.507,8.578
3481.5,0.171,2.175,18.362,87.078,4.479,8.578
3481.6,0.17,2.178,19.242,87.168,4.487,8.578
3481.7,0.165,2.183,18.776,86.615,4.523,8.625
3481.8,0.165,2.189,17.408,84.316,4.564,8.578
3481.9,0.164,2.191,18.047,83.634,4.584,8.578
3482.0,0.164,2.188,17.695,84.668,4.565,8.578
3482.1,0.165,2.182,17.877,85.726,4.524,8.578
3482.2,0.167,2.176,17.455,86.807,4.499,8.578
3482.3,0.169,2.172,17.594,87.905,4.509,8.578
3482.4,0.17,2.17,18.266,86.075,4.537,8.578
3482.5,0.17,2.171,17.309,84.234,4.548,8.578
3482.6,0.167,2.174,18.142,82.788,4.527,8.609
3482.7,0.17,2.177,19.564,83.633,4.493,8.578
3482.8,0.17,2.178,19.002,84.318,4.484,8.578
3482.9,0.169,2.178,18.64,84.488,4.525,8.578
3483.0,0.168,2.177,17.555,83.24,4.593,8.578
3483.1,0.166,2.177,17.852,80.98,4.633,8.578
3483.2,0.165,2.177,18.795,81.307,4.622,8.578
3483.3,0.166,2.178,16.893,82.786,4.582,8.578
3483.4,0.167,2.177,16.295,82.784,4.546,8.578
3483.5,0.168,2.177,17.862,82.116,4.52,8.578
3483.6,0.169,2.176,17.515,80.501,4.485,8.578
3483.7,0.169,2.175,16.332,81.138,4.454,8.578
3483.8,0.169,2.176,16.353,80.031,4.451,8.578
3483.9,0.168,2.177,15.091,80.182,4.477,8.578
3484.0,0.162,2.179,15.3,80.179,4.499,8.594
3484.1,0.16,2.179,16.314,79.397,4.493,8.594
3484.2,0.157,2.176,15.648,77.872,4.457,8.578
3484.3,0.156,2.171,15.408,78.778,4.428,8.578
3484.4,0.157,2.169,15.1,77.939,4.445,8.578
3484.5,0.158,2.172,14.989,75.073,4.517,8.578
3484.6,0.159,2.18,15.542,71.204,4.609,8.578
3484.7,0.159,2.189,15.395,69.945,4.675,8.578
3484.8,0.155,2.194,16.613,70.322,4.688,8.578
3484.9,0.156,2.196,18.116,71.476,4.656,8.625
3485.0,0.15,2.197,17.976,73.112,4.614,8.602
3485.1,0.149,2.198,17.154,72.326,4.595,8.625
3485.2,0.152,2.2,16.213,75.104,4.614,8.578
3485.3,0.153,2.201,15.332,73.53,4.667,8.578
3485.4,0.154,2.203,15.123,63.117,4.726,8.578
3485.5,0.155,2.205,15.201,61.205,4.766,8.578
3485.6,0.157,2.207,14.924,63.02,4.782,8.578
3485.7,0.158,2.207,15.712,63.488,4.782,8.578
3485.8,0.159,2.204,16.016,63.538,4.776,8.625
3485.9,0.16,2.201,16.903,62.815,4.772,8.578
3486.0,0.163,2.2,17.745,64.076,4.77,8.578
3486.1,0.166,2.198,18.229,66.381,4.778,8.578
3486.2,0.168,2.194,18.755,67.13,4.786,8.578
3486.3,0.169,2.189,19.517,68.004,4.775,8.578
3486.4,0.17,2.185,18.569,69.198,4.731,8.578
3486.5,0.17,2.181,19.518,66.946,4.668,8.578
3486.6,0.169,2.181,19.547,65.483,4.646,8.578
3486.7,0.169,2.181,18.522,65.594,4.678,8.578
3486.8,0.17,2.182,18.546,65.878,4.729,8.578
3486.9,0.172,2.184,18.36,67.759,4.766,8.578
3487.0,0.175,2.185,18.244,65.584,4.778,8.578
3487.1,0.175,2.185,16.858,62.405,4.767,8.578
3487.2,0.174,2.185,16.368,63.442,4.733,8.578
3487.3,0.174,2.185,16.514,65.828,4.689,8.578
3487.4,0.174,2.186,16.738,66.265,4.662,8.578
3487.5,0.174,2.191,17.798,66.046,4.656,8.578
3487.6,0.17,2.196,17.216,68.117,4.674,8.578
3487.7,0.17,2.199,17.14,67.29,4.694,8.609
3487.8,0.166,2.199,17.785,64.663,4.703,8.578
3487.9,0.162,2.199,18.818,64.29,4.716,8.578
3488.0,0.16,2.202,20.809,66.608,4.734,8.578
3488.1,0.16,2.205,20.596,67.179,4.74,8.578
3488.2,0.161,2.208,18.953,66.379,4.716,8.578
3488.3,0.161,2.209,18.443,66.493,4.669,8.578
3488.4,0.16,2.209,17.811,66.492,4.647,8.578
3488.5,0.158,2.209,16.513,66.382,4.665,8.578
3488.6,0.157,2.21,15.687,67.538,4.703,8.578
3488.7,0.157,2.213,15.884,70.139,4.726,8.578
3488.8,0.159,2.217,16.215,71.983,4.712,8.578
3488.9,0.161,2.221,17.519,71.982,4.678,8.578
3489.0,0.161,2.225,17.078,71.462,4.637,8.578
3489.1,0.161,2.228,17.269,70.943,4.607,8.578
3489.2,0.16,2.23,17.757,68.442,4.603,8.578
3489.3,0.159,2.232,17.167,63.019,4.62,8.578
3489.4,0.157,2.235,15.63,63.132,4.637,8.578
3489.5,0.155,2.237,16.643,66.495,4.629,8.578
3489.6,0.154,2.238,17.65,67.302,4.6,8.578
3489.7,0.155,2.236,16.979,69.02,4.58,8.578
3489.8,0.157,2.233,16.241,68.841,4.579,8.578
3489.9,0.16,2.23,15.777,69.696,4.594,8.578
3490.0,0.161,2.229,15.546,69.944,4.614,8.578
3490.1,0.16,2.23,16.074,70.196,4.637,8.578
3490.2,0.158,2.231,15.746,71.466,4.671,8.578
3490.3,0.157,2.231,14.204,71.593,4.704,8.578
3490.4,0.156,2.231,14.912,71.723,4.719,8.578
3490.5,0.156,2.232,16.092,71.722,4.707,8.578
3490.6,0.153,2.233,16.138,71.598,4.678,8.594
3490.7,0.156,2.233,15.814,73.52,4.658,8.594
3490.8,0.157,2.235,15.358,73.723,4.67,8.578
3490.9,0.157,2.238,14.761,74.966,4.713,8.578
3491.0,0.157,2.243,15.131,75.543,4.763,8.578
3491.1,0.156,2.246,14.258,80.006,4.794,8.578
3491.2,0.156,2.247,13.77,73.933,4.802,8.578
3491.3,0.158,2.245,13.623,74.546,4.816,8.578
3491.4,0.16,2.242,14.522,74.973,4.854,8.578
3491.5,0.163,2.238,15.28,77.885,4.92,8.578
3491.6,0.165,2.235,14.933,83.988,5.031,8.578
3491.7,0.17,2.238,15.286,210.968,5.187,8.578
3491.8,0.175,2.248,16.765,431.732,5.357,8.578
3491.9,0.179,2.265,15.526,40.591,5.47,8.578
3492.0,0.179,2.282,14.915,30.067,5.49,8.578
3492.1,0.177,2.291,15.735,44.586,5.447,8.578
3492.2,0.174,2.289,17.587,63.149,5.39,8.578
3492.3,0.171,2.278,17.453,64.395,5.329,8.578
3492.4,0.168,2.268,15.794,65.828,5.25,8.578
3492.5,0.163,2.263,15.856,69.943,5.165,8.578
3492.6,0.158,2.264,16.678,69.935,5.102,8.578
3492.7,0.154,2.268,16.969,66.972,5.079,8.578
3492.8,0.151,2.272,15.384,93.601,5.076,8.578
3492.9,0.15,2.277,15.948,82.264,5.083,8.578
3493.0,0.148,2.283,14.967,74.543,5.088,8.578
3493.1,0.146,2.289,14.628,73.719,5.075,8.578
3493.2,0.144,2.293,15.602,73.789,5.032,8.578
3493.3,0.141,2.294,15.646,74.406,4.959,8.578
3493.4,0.138,2.289,16.191,74.268,4.879,8.578
3493.5,0.138,2.28,16.332,74.268,4.812,8.578
3493.6,0.14,2.268,16.326,74.407,4.768,8.578
3493.7,0.144,2.254,15.527,74.619,4.745,8.578
3493.8,0.15,2.24,16.736,74.404,4.734,8.578
3493.9,0.155,2.226,18.379,73.586,4.724,8.578
3494.0,0.159,2.215,17.67,74.824,4.706,8.578
3494.1,0.16,2.206,18.13,74.829,4.68,8.578
3494.2,0.161,2.198,18.474,76.538,4.652,8.578
3494.3,0.162,2.192,17.754,76.393,4.629,8.578
3494.4,0.165,2.189,16.486,76.681,4.609,8.578
3494.5,0.168,2.186,16.896,75.817,4.59,8.578
3494.6,0.171,2.186,18.138,76.391,4.581,8.578
3494.7,0.173,2.186,18.794,75.958,4.593,8.578
3494.8,0.173,2.188,19.343,74.96,4.635,8.578
3494.9,0.172,2.192,17.1,73.447,4.701,8.578
3495.0,0.17,2.199,16.934,73.444,4.783,8.578
3495.1,0.167,2.207,16.289,72.235,4.874,8.578
3495.2,0.162,2.217,16.627,68.461,4.976,8.578
3495.3,0.157,2.232,18.498,61.207,5.086,8.578
3495.4,0.153,2.25,19.127,63.654,5.206,8.578
3495.5,0.151,2.271,18.144,66.588,5.348,8.578
3495.6,0.152,2.292,18.697,59.867,5.516,8.578
3495.7,0.154,2.309,19.061,66.573,5.699,8.578
3495.8,0.154,2.324,18.929,60.139,5.884,8.578
3495.9,0.154,2.338,18.635,62.062,6.059,8.578
3496.0,0.155,2.349,18.057,49.433,6.217,8.578
3496.1,0.156,2.354,17.332,37.222,6.314,8.578
3496.2,0.159,2.352,17.351,26.445,6.311,8.578
3496.3,0.162,2.345,16.498,26.585,6.201,8.578
3496.4,0.165,2.335,17.279,15.261,6.01,8.578
3496.5,0.168,2.321,18.284,17.638,5.772,8.578
3496.6,0.172,2.303,17.239,207.584,5.533,8.578
3496.7,0.176,2.279,16.849,62122.633,5.345,8.578
3496.8,0.18,2.248,19.127,2724.121,5.23,8.578
3496.9,0.183,2.218,19.634,186.69,5.163,8.578
3497.0,0.186,2.191,20.421,118.694,5.093,8.578
3497.1,0.184,2.17,21.331,94.638,4.999,8.594
3497.2,0.187,2.158,21.027,77.245,4.911,8.594
3497.3,0.187,2.152,19.735,69.044,4.883,8.578
3497.4,0.19,2.149,18.523,56.07,4.923,8.578
3497.5,0.194,2.146,19.812,50.149,4.989,8.578
3497.6,0.199,2.144,20.912,46.817,5.023,8.578
3497.7,0.203,2.143,21.658,53.991,4.987,8.578
3497.8,0.206,2.141,21.978,56.011,4.897,8.578
3497.9,0.208,2.135,24.19,59.191,4.799,8.578
3498.0,0.21,2.127,24.263,59.096,4.727,8.578
3498.1,0.209,2.116,24.937,58.184,4.687,8.594
3498.2,0.21,2.108,25.347,58.005,4.672,8.625
3498.3,0.211,2.105,26.11,57.826,4.678,8.625
3498.4,0.216,2.108,25.109,58.096,4.687,8.578
3498.5,0.217,2.113,24.72,58.822,4.681,8.578
3498.6,0.214,2.115,25.119,59.099,4.657,8.578
3498.7,0.211,2.115,25.989,59.192,4.627,8.578
3498.8,0.208,2.114,25.06,59.284,4.615,8.578
3498.9,0.208,2.113,25.309,59.285,4.625,8.578
3499.0,0.209,2.114,25.307,59.472,4.652,8.578
3499.1,0.209,2.115,25.765,59.659,4.686,8.578
3499.2,0.207,2.117,25.103,59.518,4.714,8.578
3499.3,0.205,2.12,25.369,59.471,4.73,8.578
3499.4,0.204,2.124,23.964,59.191,4.736,8.578
3499.5,0.204,2.126,22.719,58.915,4.735,8.578
3499.6,0.207,2.126,23.533,59.378,4.723,8.578
3499.7,0.209,2.127,24.246,59.47,4.697,8.578
3499.8,0.208,2.129,24.5,59.1,4.669,8.578
3499.9,0.205,2.13,25.953,59.573,4.659,8.578
3500.0,0.202,2.131,25.923,60.046,4.69,8.578
3500.1,0.199,2.131,25.893,60.521,4.72,8.578
3500.2,0.199,2.129,25.529,61.699,4.766,8.578
3500.3,0.201,2.127,27.018,62.507,4.799,8.578
3500.4,0.203,2.126,25.211,63.542,4.811,8.578
3500.5,0.205,2.126,24.856,64.288,4.801,8.578
3500.6,0.205,2.126,25.97,65.93,4.778,8.578
3500.7,0.204,2.127,25.033,66.671,4.774,8.578
3500.8,0.205,2.128,25.262,67.42,4.791,8.578
3500.9,0.205,2.128,27.863,69.583,4.806,8.578
3501.0,0.204,2.127,26.165,72.644,4.8,8.578
3501.1,0.202,2.125,24.077,73.044,4.78,8.578
3501.2,0.202,2.124,25.549,73.595,4.772,8.578
3501.3,0.204,2.125,25.465,77.875,4.785,8.578
3501.4,0.209,2.125,25.926,79.878,4.802,8.578
3501.5,0.214,2.125,26.002,81.812,4.803,8.578
3501.6,0.216,2.124,26.683,89.058,4.781,8.578
3501.7,0.215,2.122,27.573,94.904,4.74,8.578
3501.8,0.213,2.121,27.748,96.021,4.694,8.578
3501.9,0.21,2.123,27.74,110.4,4.662,8.578
3502.0,0.208,2.125,27.314,124.887,4.659,8.578
3502.1,0.207,2.127,27.842,150.34,4.686,8.578
3502.2,0.208,2.126,29.02,158.218,4.722,8.578
3502.3,0.21,2.123,29.159,186.23,4.748,8.578
3502.4,0.213,2.118,28.729,219.167,4.753,8.578
3502.5,0.215,2.11,27.146,251.926,4.742,8.578
3502.6,0.217,2.101,29.016,344.384,4.731,8.578
3502.7,0.219,2.092,28.868,432.245,4.734,8.578
3502.8,0.222,2.087,30.414,1679.768,4.766,8.578
3502.9,0.222,2.088,31.098,62290.77,4.82,8.625
3503.0,0.228,2.095,31.278,62290.77,4.88,8.609
3503.1,0.23,2.104,33.846,62290.77,4.926,8.602
3503.2,0.234,2.114,33.606,62290.77,4.927,8.594
3503.3,0.229,2.123,34.845,62290.77,4.881,8.625
3503.4,0.226,2.132,35.603,62290.77,4.822,8.625
3503.5,0.224,2.144,35.265,62290.77,4.803,8.609
3503.6,0.216,2.161,35.892,62290.77,4.861,8.602
3503.7,0.213,2.18,34.734,62290.77,4.957,8.594
3503.8,0.208,2.195,33.903,62290.77,5.035,8.578
3503.9,0.207,2.205,34.487,62290.77,5.073,8.578
3504.0,0.209,2.209,35.674,62290.77,5.088,8.578
3504.1,0.209,2.21,36.593,62290.77,5.112,8.602
3504.2,0.211,2.213,37.658,62290.77,5.134,8.594
3504.3,0.208,2.216,38.095,62290.77,5.131,8.578
3504.4,0.205,2.22,38.472,62290.77,5.099,8.578
3504.5,0.201,2.224,38.599,62290.77,5.06,8.625
3504.6,0.205,2.228,38.087,62290.77,5.043,8.601
3504.7,0.205,2.233,39.546,62290.77,5.054,8.578
3504.8,0.205,2.239,41.851,62290.77,5.085,8.578
3504.9,0.205,2.246,42.709,62290.77,5.127,8.578
3505.0,0.203,2.256,42.519,62290.77,5.169,8.594
3505.1,0.203,2.265,42.496,62290.77,5.196,8.625
3505.2,0.201,2.274,41.053,62290.77,5.203,8.625
3505.3,0.199,2.282,42.46,62290.77,5.195,8.625
3505.4,0.202,2.289,45.4,62290.77,5.197,8.578
3505.5,0.205,2.297,47.829,62139.879,5.251,8.578
3505.6,0.208,2.309,49.337,8815.905,5.384,8.578
3505.7,0.211,2.329,49.231,156.958,5.593,8.578
3505.8,0.213,2.354,48.838,37.325,5.804,8.578
3505.9,0.213,2.381,52.84,32.971,5.922,8.578
3506.0,0.209,2.403,53.221,33.46,5.894,8.578
3506.1,0.204,2.413,52.879,21.379,5.764,8.625
3506.2,0.2,2.413,56.134,15.596,5.627,8.594
3506.3,0.193,2.407,56.85,18.065,5.542,8.578
3506.4,0.185,2.4,56.958,16.301,5.503,8.625
3506.5,0.184,2.397,57.668,15.604,5.482,8.594
3506.6,0.186,2.397,56.911,15.557,5.477,8.625
3506.7,0.192,2.401,58.422,15.282,5.502,8.594
3506.8,0.194,2.408,59.6,14.559,5.563,8.578
3506.9,0.19,2.419,60.273,13.651,5.644,8.625
3507.0,0.188,2.433,58.902,13.286,5.732,8.625
3507.1,0.188,2.45,58.921,14.536,5.833,8.625
3507.2,0.189,2.463,58.129,15.485,5.947,8.625
3507.3,0.19,2.47,58.327,14.91,6.054,8.625
3507.4,0.189,2.471,58.33,10.769,6.106,8.625
3507.5,0.186,2.469,59.622,10.23,6.07,8.625
3507.6,0.183,2.465,59.561,10.054,5.957,8.625
3507.7,0.18,2.455,59.655,11.821,5.823,8.625
3507.8,0.177,2.443,60.646,14.463,5.723,8.672
3507.9,0.178,2.433,61.594,16.249,5.675,8.672
3508.0,0.182,2.428,59.83,16.356,5.658,8.656
3508.1,0.181,2.426,57.623,15.497,5.64,8.625
3508.2,0.182,2.423,59.158,15.784,5.608,8.625
3508.3,0.183,2.418,55.637,18.51,5.569,8.625
3508.4,0.186,2.411,53.713,37.66,5.534,8.625
3508.5,0.189,2.405,55.332,46.113,5.506,8.625
3508.6,0.189,2.404,54.969,64.281,5.478,8.625
3508.7,0.187,2.403,53.203,63.675,5.448,8.625
3508.8,0.185,2.4,53.637,185.512,5.419,8.625
3508.9,0.184,2.392,51.951,218.165,5.391,8.625
3509.0,0.184,2.381,52.221,253.487,5.363,8.625
3509.1,0.186,2.37,51.518,2467.5,5.327,8.601
3509.2,0.185,2.36,51.772,62290.77,5.282,8.578
3509.3,0.185,2.356,52.984,62115.746,5.242,8.578
3509.4,0.186,2.355,52.238,291.355,5.223,8.578
3509.5,0.187,2.357,50.527,526.284,5.246,8.597
3509.6,0.189,2.36,51.621,62290.77,5.33,8.578
3509.7,0.192,2.369,50.566,62290.77,5.458,8.578
3509.8,0.198,2.382,46.719,62290.77,5.587,8.578
3509.9,0.198,2.387,44.895,62290.77,5.682,8.578
3510.0,0.198,2.381,44.603,62290.77,5.757,8.625
3510.1,0.197,2.366,45.771,62290.77,5.863,8.594
3510.2,0.195,2.355,45.167,62290.77,6.03,8.578
3510.3,0.192,2.354,48.775,62290.77,6.24,8.625
3510.4,0.195,2.364,51.761,62115.238,6.416,8.625
3510.5,0.198,2.38,50.448,112.117,6.469,8.625
3510.6,0.198,2.393,49.404,310.498,6.434,8.625
3510.7,0.199,2.401,48.934,62290.77,6.419,8.625
3510.8,0.2,2.405,49.554,62290.77,6.471,8.625
3510.9,0.202,2.407,47.597,62290.77,6.549,8.625
3511.0,0.204,2.409,46.379,62290.77,6.53,8.625
3511.1,0.206,2.409,47.528,62290.77,6.335,8.625
3511.2,0.206,2.404,48.462,62290.77,5.999,8.625
3511.3,0.205,2.391,48.038,62290.77,5.635,8.625
3511.4,0.206,2.373,47.789,62290.77,5.341,8.625
3511.5,0.203,2.351,44.967,62290.77,5.174,8.578
3511.6,0.202,2.329,43.037,62290.77,5.13,8.578
3511.7,0.203,2.308,41.116,62290.77,5.184,8.578
3511.8,0.204,2.293,39.111,62290.77,5.289,8.578
3511.9,0.204,2.283,38.267,62290.77,5.38,8.578
3512.0,0.204,2.277,39.089,62290.77,5.391,8.578
3512.1,0.204,2.272,39.217,62290.77,5.285,8.578
3512.2,0.204,2.263,40.179,62290.77,5.101,8.578
3512.3,0.203,2.249,38.41,62290.77,4.925,8.578
3512.4,0.201,2.234,37.449,62290.77,4.815,8.578
3512.5,0.198,2.221,35.382,62290.77,4.763,8.578
3512.6,0.196,2.213,34.039,62290.77,4.729,8.578
3512.7,0.194,2.207,34.635,62290.77,4.691,8.578
3512.8,0.192,2.202,32.977,62290.77,4.659,8.578
3512.9,0.189,2.197,33.5,62290.77,4.651,8.578
3513.0,0.188,2.193,35.435,62290.77,4.67,8.578
3513.1,0.19,2.192,34.469,62290.77,4.695,8.578
3513.2,0.194,2.194,34.422,62290.77,4.696,8.578
3513.3,0.197,2.198,33.272,62290.77,4.664,8.578
3513.4,0.198,2.199,34.661,62118.59,4.623,8.578
3513.5,0.197,2.197,36.497,1301.576,4.602,8.578
3513.6,0.197,2.192,35.456,2295.408,4.624,8.578
3513.7,0.197,2.187,33.417,1332.427,4.68,8.625
3513.8,0.202,2.183,31.7,2448.807,4.737,8.578
3513.9,0.203,2.181,30.68,48047.906,4.762,8.578
3514.0,0.2,2.18,30.242,490.005,4.739,8.602
3514.1,0.202,2.178,30.38,242.462,4.68,8.594
3514.2,0.201,2.174,30.634,175.491,4.615,8.578
3514.3,0.199,2.167,31.292,135.599,4.572,8.578
3514.4,0.198,2.161,30.748,118.796,4.56,8.578
3514.5,0.199,2.158,31.183,130.676,4.581,8.578
3514.6,0.202,2.161,31.247,125.547,4.628,8.578
3514.7,0.203,2.166,31.255,133.859,4.68,8.578
3514.8,0.203,2.171,29.831,81.92,4.706,8.578
3514.9,0.2,2.169,30.372,69.185,4.689,8.578
3515.0,0.197,2.161,29.98,62.188,4.643,8.578
3515.1,0.195,2.149,29.753,58.458,4.604,8.578
3515.2,0.194,2.141,30.073,59.092,4.589,8.578
3515.3,0.195,2.137,29.783,59.37,4.597,8.578
3515.4,0.199,2.136,30.284,56.682,4.615,8.578
3515.5,0.204,2.136,30.582,55.924,4.638,8.578
3515.6,0.207,2.137,31.127,58.08,4.662,8.578
3515.7,0.206,2.138,31.037,53.242,4.683,8.578
3515.8,0.203,2.14,28.934,49.954,4.695,8.578
3515.9,0.198,2.141,29.463,46.297,4.696,8.578
3516.0,0.195,2.141,29.415,43.855,4.698,8.578
3516.1,0.194,2.141,29.755,43.249,4.706,8.578
3516.2,0.195,2.142,30.129,42.3,4.714,8.578
3516.3,0.197,2.146,28.876,41.566,4.705,8.578
3516.4,0.199,2.151,27.796,40.667,4.667,8.578
3516.5,0.2,2.154,28.635,39.474,4.617,8.578
3516.6,0.199,2.156,29.307,39.424,4.593,8.578
3516.7,0.198,2.158,29.033,38.291,4.612,8.578
3516.8,0.198,2.16,29.66,38.09,4.658,8.578
3516.9,0.197,2.161,29.049,36.917,4.694,8.578
3517.0,0.197,2.16,29.571,37.04,4.707,8.578
3517.1,0.197,2.158,29.379,36.382,4.701,8.578
3517.2,0.197,2.158,28.416,36.832,4.682,8.578
3517.3,0.196,2.16,28.028,36.384,4.656,8.578
3517.4,0.194,2.164,29.838,37.0,4.64,8.578
3517.5,0.192,2.166,27.691,37.128,4.65,8.578
3517.6,0.189,2.166,27.688,37.897,4.672,8.578
3517.7,0.188,2.167,27.367,38.118,4.685,8.578
3517.8,0.188,2.17,27.861,38.964,4.678,8.578
3517.9,0.19,2.173,29.253,37.986,4.659,8.578
3518.0,0.194,2.178,30.72,38.83,4.652,8.578
3518.1,0.196,2.186,32.592,39.013,4.652,8.578
3518.2,0.194,2.196,33.32,39.506,4.658,8.578
3518.3,0.19,2.21,32.62,39.81,4.684,8.578
3518.4,0.186,2.225,35.68,42.089,4.746,8.578
3518.5,0.183,2.242,35.598,44.48,4.842,8.578
3518.6,0.181,2.256,35.452,46.067,4.93,8.578
3518.7,0.18,2.268,37.492,48.009,4.98,8.578
3518.8,0.181,2.279,38.629,49.679,4.999,8.578
3518.9,0.184,2.289,40.826,51.815,5.027,8.578
3519.0,0.188,2.301,43.408,52.836,5.091,8.578
3519.1,0.192,2.314,45.281,41.817,5.168,8.578
3519.2,0.193,2.327,44.089,39.118,5.217,8.625
3519.3,0.194,2.336,43.586,41.758,5.215,8.625
3519.4,0.196,2.342,45.934,36.339,5.183,8.609
3519.5,0.193,2.345,46.702,35.808,5.171,8.578
3519.6,0.191,2.347,48.896,31.985,5.208,8.578
3519.7,0.19,2.35,49.289,29.51,5.279,8.578
3519.8,0.19,2.353,49.663,26.967,5.344,8.625
3519.9,0.19,2.358,47.952,29.044,5.37,8.578
3520.0,0.19,2.365,46.96,28.376,5.352,8.578
3520.1,0.19,2.37,48.032,25.064,5.309,8.578
3520.2,0.19,2.371,48.66,24.352,5.265,8.578
3520.3,0.19,2.368,48.104,22.759,5.237,8.578
3520.4,0.189,2.362,48.912,21.569,5.234,8.578
3520.5,0.185,2.358,51.19,21.231,5.271,8.609
3520.6,0.185,2.357,50.451,21.981,5.374,8.625
3520.7,0.188,2.36,50.911,18.218,5.541,8.625
3520.8,0.193,2.369,50.78,14.66,5.732,8.625
3520.9,0.199,2.379,48.525,12.097,5.875,8.625
3521.0,0.204,2.386,48.424,13.245,5.932,8.625
3521.1,0.204,2.39,49.785,14.406,5.917,8.625
3521.2,0.202,2.39,47.778,24.497,5.864,8.625
3521.3,0.199,2.39,48.182,41.411,5.777,8.625
3521.4,0.198,2.388,47.533,198.472,5.653,8.625
3521.5,0.196,2.378,49.433,103.783,5.501,8.625
3521.6,0.195,2.358,49.018,42.851,5.35,8.625
3521.7,0.197,2.332,47.539,35.073,5.245,8.578
3521.8,0.196,2.308,47.259,45.658,5.217,8.594
3521.9,0.202,2.293,47.92,310.905,5.261,8.602
3522.0,0.201,2.29,46.335,62290.77,5.331,8.609
3522.1,0.199,2.296,45.5,62290.77,5.371,8.625
3522.2,0.195,2.304,45.307,62290.77,5.354,8.625
3522.3,0.193,2.311,46.142,62290.77,5.294,8.578
3522.4,0.19,2.313,45.836,62290.77,5.228,8.578
3522.5,0.188,2.312,44.369,62290.77,5.179,8.609
3522.6,0.19,2.307,44.535,62290.77,5.141,8.625
3522.7,0.191,2.3,44.143,62290.77,5.097,8.625
3522.8,0.194,2.29,42.263,62290.77,5.029,8.578
3522.9,0.193,2.278,41.346,62290.77,4.939,8.578
3523.0,0.193,2.262,41.12,62290.77,4.85,8.578
3523.1,0.194,2.245,39.614,62290.77,4.779,8.578
3523.2,0.195,2.23,37.14,62290.77,4.729,8.578
3523.3,0.195,2.216,35.31,62118.141,4.696,8.578
3523.4,0.195,2.204,34.772,1311.909,4.672,8.578
3523.5,0.195,2.193,33.073,62290.77,4.648,8.578
3523.6,0.195,2.185,33.056,62118.227,4.62,8.578
3523.7,0.196,2.179,32.979,1167.534,4.597,8.578
3523.8,0.197,2.175,32.927,303.542,4.589,8.578
3523.9,0.198,2.17,32.143,186.883,4.594,8.578
3524.0,0.197,2.164,31.166,186.822,4.606,8.578
3524.1,0.195,2.16,32.751,165.492,4.626,8.578
3524.2,0.192,2.159,34.173,146.728,4.65,8.578
3524.3,0.19,2.161,32.826,145.054,4.674,8.609
3524.4,0.192,2.164,32.648,152.285,4.687,8.578
3524.5,0.192,2.165,33.202,132.997,4.684,8.609
3524.6,0.199,2.163,34.132,122.352,4.675,8.578
3524.7,0.201,2.16,34.147,106.988,4.669,8.578
3524.8,0.202,2.156,31.309,83.962,4.666,8.578
3524.9,0.202,2.152,32.34,80.006,4.655,8.578
3525.0,0.202,2.15,31.465,73.851,4.635,8.578
3525.1,0.199,2.146,31.618,72.242,4.618,8.625
3525.2,0.2,2.141,32.811,70.858,4.616,8.625
3525.3,0.206,2.136,32.876,67.407,4.633,8.578
3525.4,0.211,2.133,31.189,64.804,4.656,8.578
3525.5,0.215,2.131,30.312,57.999,4.667,8.578
3525.6,0.217,2.13,30.44,55.992,4.661,8.578
3525.7,0.215,2.13,31.241,52.351,4.644,8.578
3525.8,0.21,2.129,31.897,51.004,4.619,8.578
3525.9,0.205,2.128,29.808,48.786,4.58,8.578
3526.0,0.203,2.126,28.107,46.302,4.52,8.578
3526.1,0.202,2.125,27.328,45.58,4.456,8.578
3526.2,0.203,2.124,26.805,45.055,4.411,8.578
3526.3,0.203,2.125,27.922,42.713,4.397,8.578
3526.4,0.204,2.126,27.989,42.555,4.405,8.578
3526.5,0.204,2.128,28.609,42.862,4.434,8.578
3526.6,0.203,2.131,27.473,38.882,4.476,8.578
3526.7,0.202,2.135,27.091,35.531,4.521,8.578
3526.8,0.203,2.139,27.81,31.121,4.56,8.578
3526.9,0.205,2.143,27.278,29.962,4.604,8.578
3527.0,0.208,2.149,27.228,27.875,4.653,8.578
3527.1,0.21,2.155,29.167,26.185,4.7,8.578
3527.2,0.211,2.16,28.402,25.604,4.72,8.578
